Code Commune;Nom Commune;Nb -25;Nb 25-64;Nb 65+;Prop -25;Prop 25-64;Prop 65+;Taux Nat 1999-2010;Taux Mort 1999-2010
80313;Flaucourt;89;177;53;28;55.4;16.6;8.2;7.1
80314;Flers;43;90;36;25.3;53.4;21.3;13.2;8.4
80315;Flers-sur-Noye;149;225;29;36.9;55.9;7.2;10.6;5.9
80316;Flesselles;676;1104;285;32.7;53.5;13.8;10.1;5.1
80317;Fleury;85;131;25;35.5;54.3;10.3;12.9;7.1
80318;Flixecourt;1032;1738;485;31.7;53.4;14.9;12.5;9.1
80319;Fluy;86;178;43;28.2;57.9;13.9;7.9;7.9
80320;Folies;43;66;21;33.1;50.8;16.1;14.8;17.5
80321;Folleville;53;75;20;35.9;50.3;13.8;23.2;9.8
80322;Fonches-Fonchette;57;68;25;38;45.6;16.5;13.5;5.8
80324;Fontaine-le-Sec;35;85;29;23.5;57;19.5;6.7;13.3
80325;Fontaine-lès-Cappy;15;27;6;30.4;56.5;13;14.3;0
80326;Fontaine-sous-Montdidier;29;69;23;24;57;19;11.4;10.6
80327;Fontaine-sur-Maye;48;82;22;31.4;54.2;14.4;12.4;9.1
80328;Fontaine-sur-Somme;136;274;128;25.3;50.9;23.8;11.5;10.5
80329;Forceville;47;91;33;27.7;53.2;19.1;8.8;12.6
80330;Forceville-en-Vimeu;68;134;66;25.6;50;24.4;9.6;12.7
80331;Forest-l'Abbaye;86;176;62;26.6;54.4;19;11.6;8.4
80332;Forest-Montiers;135;230;65;31.4;53.5;15.1;17.6;10.3
80333;Fort-Mahon-Plage;277;655;386;21;49.7;29.3;9.9;23.6
80334;Fossemanant;33;61;14;30.6;56.5;13;9.2;5
80335;Foucaucourt-en-Santerre;98;142;45;34.3;50;15.7;14.9;8.7
80336;Foucaucourt-Hors-Nesle;25;42;5;34.8;58;7.2;11.7;10.4
80337;Fouencamps;76;134;22;32.6;57.8;9.6;13.5;7.7
80338;Fouilloy;541;948;378;29;50.8;20.2;13;19.5
80339;Fouquescourt;58;77;27;35.7;47.4;17;15.3;12.1
80340;Fourcigny;60;90;29;33.5;50;16.5;18;8.4
80341;Fourdrinoy;100;197;50;28.9;56.6;14.5;11.1;9.2
80342;Framerville-Rainecourt;159;229;65;35.1;50.5;14.4;20.8;5.8
80343;Framicourt;63;87;19;37.6;51.4;11;9.1;7.4
80344;Francières;60;96;34;31.3;50.5;18.1;17.8;5.3
80345;Franleu;147;275;91;28.7;53.6;17.7;11;7
80346;Franqueville;50;95;22;29.7;57;13.3;18.5;7.5
80347;Fransart;50;85;15;33.3;56.7;10;12.2;9.5
80348;Fransu;40;82;27;26.8;55;18.1;11.1;7.4
80349;Fransures;50;76;15;35.4;54.2;10.4;17.2;6
80350;Franvillers;157;298;60;30.5;57.9;11.6;13.8;5.6
80351;Fréchencourt;70;135;27;30.1;58.1;11.8;11.5;8.3
80352;Frémontiers;40;77;30;27.2;52.3;20.5;12.2;10.5
80353;Fresnes-Mazancourt;42;58;23;34.1;47.2;18.7;16.2;8.5
80354;Fresnes-Tilloloy;57;93;22;33.1;54.1;12.8;15.5;10.2
80355;Fresneville;43;45;22;39;41;20;19.8;11.9
80356;Fresnoy-Andainville;28;54;15;28.9;55.7;15.5;10.4;15.6
80357;Fresnoy-au-Val;73;140;35;29.4;56.5;14.1;12.4;8.1
80358;Fresnoy-en-Chaussée;34;64;10;31.8;58.9;9.3;14.1;4.1
80359;Fresnoy-lès-Roye;90;156;61;29.3;50.8;19.9;15.7;7
80360;Fressenneville;593;1182;483;26.3;52.4;21.4;9.8;9.6
80361;Frettecuisse;17;41;14;23.6;56.9;19.4;15.6;10.4
80362;Frettemeule;92;162;41;31.2;54.9;13.9;14.2;8.6
80364;Friaucourt;192;392;132;26.9;54.7;18.4;11.2;9.5
80365;Fricamps;53;72;17;37.1;51;11.9;18.1;9.8
80366;Fricourt;155;263;83;31;52.4;16.6;12.5;7.7
80367;Frise;52;108;22;28.6;59.5;11.9;15.1;9.2
80368;Friville-Escarbotin;1331;2351;859;29.3;51.8;18.9;10.6;11.1
80369;Frohen-sur-Authie;72;112;39;32.3;50.2;17.5;12.5;13.8
80371;Froyelles;41;47;22;37.4;42.4;20.2;16.1;6.5
80372;Frucourt;47;72;19;33.8;52.2;14;18.4;12.7
80373;Gamaches;755;1410;652;26.8;50;23.2;10.5;11.6
80374;Gapennes;73;132;52;28.5;51.4;20.2;12;11.6
80375;Gauville;120;205;60;31.2;53.2;15.6;11.4;6.3
80376;Gentelles;169;300;56;32.1;57.2;10.6;13.9;7.4
80377;Gézaincourt;102;232;70;25.2;57.4;17.3;8.7;9.6
80378;Ginchy;20;40;6;30.3;60.6;9.1;21.1;13.5
80379;Glisy;161;321;88;28.3;56.2;15.5;8.9;7.7
80380;Gorenflos;60;122;40;27;55;18;10.8;11.2
80381;Gorges;6;26;11;14;60.5;25.6;12.1;12.1
80383;Goyencourt;27;55;13;28.4;57.9;13.7;13.9;9.9
80384;Grandcourt;52;105;31;27.7;55.9;16.5;5.5;5.5
80385;Grand-Laviers;74;205;54;22.3;61.4;16.3;8.7;9.8
80386;Gratibus;53;99;17;31.4;58.6;10.1;13.3;5.9
80387;Grattepanche;82;175;36;28.1;59.6;12.3;8.8;5.5
80388;Grébault-Mesnil;93;122;13;40.8;53.5;5.7;17.8;5.2
80390;Grivesnes;110;215;39;30.3;58.9;10.8;14.1;9.6
80391;Grivillers;18;41;6;27.4;63;9.6;11.6;13
80392;Grouches-Luchuel;213;310;75;35.6;51.8;12.6;13.5;9.1
80393;Gruny;99;197;29;30.5;60.6;8.9;9.9;7.6
80395;Guerbigny;89;127;47;34;48.3;17.8;14.8;10
80396;Gueschart;101;153;74;30.7;46.7;22.6;10.3;13.1
80397;Gueudecourt;27;65;11;26.2;63.1;10.7;3.5;5.3
80399;Guignemicourt;67;150;27;27.6;61.3;11.1;8.9;10.4
80400;Guillaucourt;130;209;48;33.6;54;12.4;16;8.5
80401;Guillemont;44;72;15;33.6;55;11.5;15.7;12.7
80402;Guizancourt;33;78;18;25.6;60.7;13.7;19;7.9
80403;Guyencourt-sur-Noye;32;96;35;19.8;58.6;21.6;3.5;7.9
80404;Guyencourt-Saulcourt;39;70;25;29;52.4;18.6;11.6;9.7
80405;Hailles;141;242;46;32.9;56.4;10.7;13.9;8
80406;Hallencourt;401;742;274;28.3;52.4;19.3;11.3;9.4
80407;Hallivillers;33;75;34;23.1;53;23.9;12.9;7.2
80408;Halloy-lès-Pernois;112;214;41;30.5;58.3;11.2;13.1;6.6
80409;Hallu;57;90;26;32.9;52;15;11.8;7.8
80410;Ham;1550;2335;1106;31.1;46.8;22.2;14.3;14.1
80411;Le Hamel;169;290;64;32.2;55.5;12.3;9.9;6.5
80412;Hamelet;153;265;56;32.3;56;11.7;13.5;7.5
80413;Hancourt;37;46;20;35.9;44.7;19.4;5.4;5.4
80414;Hangard;37;71;10;31.4;60.2;8.5;20.2;1.7
80415;Hangest-en-Santerre;350;534;141;34.1;52.1;13.8;16.5;7.3
80416;Hangest-sur-Somme;200;389;115;28.4;55.3;16.3;8.7;8.5
80417;Harbonnières;470;799;202;32;54.3;13.7;13.2;9
80418;Hardecourt-aux-Bois;15;38;19;20.3;52.7;27;8.1;12.8
80420;Harponville;49;82;37;29;49;21.9;15.2;12
80421;Hattencourt;85;139;24;34.1;56.1;9.8;10.9;7.9
80422;Hautvillers-Ouville;177;286;55;34.2;55.1;10.6;12.7;6.8
80423;Havernas;141;246;32;33.7;58.6;7.7;9.4;4.4
80424;Hébécourt;165;294;47;32.5;58.2;9.3;11.4;5.5
80425;Hédauville;29;54;19;28.4;52.9;18.6;9;15.3
80426;Heilly;109;222;50;28.7;58.1;13.2;13.3;9.1
80427;Hem-Hardinval;133;188;43;36.5;51.7;11.8;13;7.2
80428;Hem-Monacu;45;66;12;36.4;53.5;10.1;15;8.3
80429;Hénencourt;59;113;20;30.8;58.9;10.3;8;10.9
80430;Herbécourt;68;106;20;35.1;54.6;10.3;18.3;6.9
80431;Hérissart;172;302;72;31.5;55.3;13.2;13.5;7.7
80432;Herleville;53;77;19;35.5;51.9;12.6;15.9;8.3
80433;Herly;18;28;3;37.5;56.2;6.2;7.5;3.8
80434;Hervilly;55;108;12;31.5;61.8;6.7;9.5;6.2
80435;Hesbécourt;12;34;11;21.1;59.6;19.3;11.9;8.9
80436;Hescamps;146;267;106;28.1;51.4;20.4;13.5;9.8
80437;Heucourt-Croquoison;31;61;25;26.7;51.7;21.6;11.8;13.5
80438;Heudicourt;168;250;102;32.4;48.1;19.5;12.7;10.2
80439;Heuzecourt;47;77;30;30.8;50;19.2;13.4;10.2
80440;Hiermont;39;69;28;28.4;51.1;20.6;13.1;13.1
80442;Hombleux;337;565;179;31.2;52.2;16.5;9.2;7.8
80443;Hornoy-le-Bourg;464;845;355;27.9;50.8;21.3;12.7;11.7
80444;Huchenneville;196;366;101;29.5;55.3;15.2;11.6;5.5
80445;Humbercourt;66;138;51;25.9;54.1;20;10.9;8.5
80446;Huppy;247;421;135;30.8;52.4;16.8;13;8.8
80449;Ignaucourt;27;50;14;29.7;54.9;15.4;10.6;9.5
80450;Inval-Boiron;24;46;22;26.1;50;23.9;11.9;10.9
80451;Irles;32;59;25;27.4;51.3;21.4;15;7.5
80452;Jumel;130;187;41;36.4;52.3;11.4;13.3;8.8
80453;Laboissière-en-Santerre;38;80;27;26.2;55.2;18.6;18;9
80455;Lachapelle;20;41;7;30;60;10;15.6;6.2
80456;Lafresguimont-Saint-Martin;135;285;92;26.4;55.7;17.9;10.5;6.5
80458;Lahoussoye;139;246;28;33.6;59.6;6.8;14.3;6.3
80459;Laleu;24;52;22;24.5;53.1;22.4;11.1;5.5
80460;Lamaronde;11;41;21;15.6;56.2;28.1;6.5;7.8
80461;Lamotte-Brebière;63;128;25;29.2;59.3;11.4;6.7;5.1
80462;Lamotte-Buleux;98;199;53;28.1;56.7;15.2;8.4;8.4
80463;Lamotte-Warfusée;195;357;74;31.1;57;11.9;16;8.1
80464;Lanchères;311;581;149;29.9;55.9;14.3;10.2;9.7
80465;Languevoisin-Quiquery;61;109;36;29.5;52.9;17.6;10;11.3
80466;Lanches-Saint-Hilaire;37;69;20;29.6;54.4;16;15.6;10.1
80467;Laucourt;52;101;23;29.5;57.4;13.1;12.3;6.9
80468;Laviéville;53;82;20;34.4;52.9;12.7;12.7;7.6
80469;Lawarde-Mauger-l'Hortoy;55;98;29;30.4;53.6;16;15.4;7.1
80470;Léalvillers;48;98;35;26.5;54.1;19.3;11.6;11.1
80472;Lesbœufs;48;87;22;30.6;55.4;14;8.3;12.4
80473;Liancourt-Fosse;85;151;35;31.4;55.7;12.9;19.4;11
80474;Licourt;113;210;72;28.6;53.2;18.2;10.9;8.3
80475;Liéramont;63;118;31;29.7;55.7;14.6;15.4;8.4
80476;Liercourt;102;190;57;29.2;54.3;16.5;13.1;8.5
80477;Ligescourt;59;120;51;25.5;52.4;22.1;8.2;9.1
80478;Lignières;52;76;15;36.4;53.1;10.5;15.3;15.3
80479;Lignières-Châtelain;99;177;63;29.2;52.2;18.6;15.6;9.1
80480;Lignières-en-Vimeu;46;53;14;40.5;46.8;12.6;14.9;6.6
80481;Lihons;123;215;45;32.1;56;11.8;10.5;9.3
80482;Limeux;47;62;31;33.6;44.5;21.9;8.1;11.5
80484;Liomer;150;192;73;36.2;46.2;17.6;12.8;7.9
80485;Ô-de-Selle;374;694;168;30.3;56.2;13.6;10;6.9
80486;Long;189;345;123;28.8;52.5;18.8;11.8;11.7
80487;Longavesnes;24;42;19;28.4;48.9;22.7;14.3;8.6
80488;Longpré-les-Corps-Saints;526;848;290;31.6;51;17.4;12.7;10.9
80489;Longueau;1787;2985;914;31.4;52.5;16.1;11.4;8.9
80490;Longueval;88;148;46;31.1;52.5;16.4;14.9;10.7
80491;Longuevillette;23;42;12;30.1;54.8;15.1;9.4;9.4
80493;Louvencourt;79;130;58;29.7;48.7;21.7;10.6;12.7
80494;Louvrechy;73;100;26;36.6;50.3;13.1;15.3;7.1
80495;Lucheux;172;319;102;29;53.8;17.2;10.7;11.6
80496;Machiel;49;80;31;30.5;50.3;19.2;8.8;13.7
80497;Machy;33;76;20;25.4;59.2;15.4;10;9.3
80498;Mailly-Maillet;177;325;114;28.7;52.8;18.4;10.6;9
80499;Mailly-Raineval;83;141;20;34.1;57.8;8;21.9;6.7
80500;Maisnières;138;288;89;26.9;55.9;17.2;9.5;8.6
80501;Maison-Ponthieu;79;159;42;28.2;56.7;15.2;11.1;12.1
80502;Maison-Roland;33;59;25;28;50.8;21.2;13.7;15.3
80503;Maizicourt;49;97;45;25.7;50.8;23.5;11.6;13.6
80504;Malpart;15;33;17;23.2;50.7;26.1;8.8;7.3
80505;Carnoy-Mametz;82;160;34;29.6;58;12.4;10.4;10.1
80507;Marcelcave;355;581;153;32.6;53.4;14;13;8.1
80508;Marché-Allouarde;25;34;12;35.4;47.7;16.9;11;6.1
80509;Marchélepot-Misery;207;324;67;34.7;54.1;11.2;15.4;8.2
80511;Marestmontiers;32;55;18;30.3;52.5;17.2;17.4;7.2
80512;Mareuil-Caubert;285;468;142;31.8;52.3;15.9;10.8;9
80513;Maricourt;40;99;27;24.2;59.6;16.1;10;7.7
80514;Marieux;35;61;15;31.8;54.5;13.6;16.4;16.4
80515;Marlers;36;85;25;24.7;58.2;17.1;13;9.9
80516;Marquaix;60;119;40;27.3;54.5;18.2;13.6;7.2
80517;Marquivillers;49;76;29;31.8;49.4;18.8;14.4;13.8
80518;Martainneville;123;214;59;31.1;54;14.9;16.6;5.7
80519;Matigny;169;266;85;32.5;51.1;16.4;11.3;9.4
80520;Maucourt;59;78;20;37.7;49.4;13;10;8.8
80521;Maurepas;41;117;45;20.3;57.5;22.2;9.5;7.4
80522;Le Mazis;23;61;21;21.9;58.1;20;9.9;5.4
80523;Méaulte;394;729;195;29.9;55.3;14.8;11.3;6.9
80524;Méharicourt;179;314;84;31.1;54.4;14.6;13.9;6.2
80525;Meigneux;45;89;28;27.5;55;17.5;12.2;9.9
80526;Le Meillard;61;72;35;36;42.9;21.1;12.4;17.3
80527;Méneslies;75;161;65;25;53.3;21.7;9.8;11.9
80528;Méréaucourt;0;7;0;0;100;0;0;21.3
80529;Mérélessart;65;101;35;32.2;50.5;17.3;12.8;10.9
80530;Méricourt-l'Abbé;179;330;63;31.3;57.7;11;13.1;8.9
80531;Méricourt-en-Vimeu;36;57;24;31;48.7;20.4;6.5;12.2
80533;Mers-les-Bains;687;1499;774;23.2;50.6;26.1;10.1;12.7
80535;Le Mesge;60;101;26;32.1;54;13.9;14.2;7.1
80536;Mesnil-Bruntel;73;179;50;24.2;59.3;16.6;6.3;5.5
80537;Mesnil-Domqueur;30;53;12;31.4;55.8;12.8;11.3;12.5
80538;Mesnil-en-Arrouaise;42;68;31;30.1;48.3;21.7;11.7;7.6
80540;Mesnil-Martinsart;65;140;36;27;58.1;14.9;11.1;7.3
80541;Mesnil-Saint-Georges;52;96;30;29.4;53.7;16.9;13.6;9.1
80542;Mesnil-Saint-Nicaise;160;304;107;28.1;53.2;18.7;11.6;8.4
80543;Métigny;45;53;11;41.3;48.4;10.3;16.8;5.6
80544;Mézerolles;54;116;29;27;58.5;14.5;9.6;7.1
80545;Mézières-en-Santerre;182;304;68;32.9;54.9;12.3;16.8;7.2
80546;Miannay;143;310;100;25.9;56.1;18.1;13.8;9.7
80547;Millencourt;77;122;37;32.6;51.5;15.9;11.7;9.7
80548;Millencourt-en-Ponthieu;111;211;52;29.7;56.3;14;9.9;8.9
80549;Miraumont;202;373;133;28.5;52.7;18.8;12.9;12.9
80550;Mirvaux;47;82;14;32.9;57.5;9.6;11.4;6.3
80552;Moislains;338;691;228;26.9;55;18.1;11.5;9.9
80553;Molliens-au-Bois;109;185;40;32.5;55.5;11.9;7.7;5.5
80554;Molliens-Dreuil;219;464;161;25.9;55;19.1;12.5;7.2
80555;Monchy-Lagache;208;356;117;30.6;52.3;17.2;12.6;8.9
80556;Mons-Boubert;148;288;96;27.8;54.2;18;11.4;14.1
80557;Estrées-Mons;157;327;85;27.6;57.5;14.9;12.9;7.5
80558;Monsures;75;133;32;31.3;55.5;13.2;12.5;7.1
80559;Montagne-Fayel;49;97;23;29.3;57.3;13.4;16.6;11.6
80560;Montauban-de-Picardie;78;111;30;35.6;50.8;13.6;18.9;7.9
80561;Montdidier;1965;2932;1222;32.1;47.9;20;12.1;14.5
80562;Montigny-sur-l'Hallue;76;117;23;35.2;54.3;10.5;19.1;5.3
80563;Montigny-les-Jongleurs;23;45;16;27.5;53.8;18.7;4.4;8.8
80565;Montonvillers;30;47;18;31.6;49.5;18.9;10.1;3.4
80566;Fieffes-Montrelet;88;186;56;26.7;56.4;17;14.5;6.7
80568;Morchain;87;177;50;27.7;56.4;15.9;13.1;7.6
80569;Morcourt;89;135;50;32.5;49.3;18.2;10.4;9.1
80570;Moreuil;1240;2087;698;30.8;51.8;17.3;13.6;12.6
80571;Morisel;157;280;87;30;53.4;16.6;16.8;9.1
80572;Morlancourt;98;192;75;26.7;52.6;20.7;10.5;8.6
80573;Morvillers-Saint-Saturnin;104;223;67;26.4;56.5;17.1;9.2;5.1
80574;Mouflers;24;48;15;27.9;54.7;17.4;8.6;12.9
80575;Mouflières;30;46;17;32.3;49.5;18.3;20.2;10.1
80576;Moyencourt;87;160;57;28.7;52.5;18.8;14.6;11.2
80577;Moyencourt-lès-Poix;49;96;19;29.7;58.8;11.5;12.4;8.5
80578;Moyenneville;211;383;85;31;56.5;12.5;9.9;7.8
80579;Muille-Villette;255;421;153;30.7;50.8;18.4;11.7;7.1
80580;Nampont;60;143;48;24.1;56.8;19.1;11.1;11.1
80582;Namps-Maisnil;299;590;121;29.6;58.4;12;13.8;5.7
80583;Nampty;72;138;34;29.5;56.6;14;12.7;5.3
80584;Naours;377;660;109;32.9;57.6;9.5;9.9;5.7
80585;Nesle;718;1247;536;28.7;49.9;21.4;13.1;18.3
80586;Nesle-l'Hôpital;46;108;17;27.2;63;9.9;14.4;7.8
80587;Neslette;18;58;14;20;64.4;15.6;6;10
80588;Neufmoulin;87;217;44;25;62.2;12.8;11;5.8
80589;Neuilly-le-Dien;25;59;17;24.5;58.5;17;3.4;10.3
80590;Neuilly-l'Hôpital;95;174;54;29.5;53.9;16.6;12.5;8.1
80591;Neuville-au-Bois;47;92;33;27.1;53.5;19.4;15.8;10.7
80592;Neuville-Coppegueule;179;295;109;30.7;50.6;18.7;13.6;8.3
80593;La Neuville-lès-Bray;63;146;61;23.4;53.9;22.7;6.9;8.6
80595;La Neuville-Sire-Bernard;83;152;35;30.8;56.2;13;13.2;6.4
80596;Neuvillette;64;119;21;31.5;58.3;10.2;12;9.6
80597;Nibas;241;486;113;28.7;57.8;13.5;11.6;8.4
80598;Nouvion;381;656;204;30.7;52.9;16.4;12;8.6
80599;Noyelles-en-Chaussée;60;139;60;23.1;53.8;23.1;11.1;10.8
80600;Noyelles-sur-Mer;210;404;159;27.2;52.3;20.6;9.1;11.9
80601;Nurlu;111;210;64;28.8;54.6;16.5;11.9;9.8
80602;Occoches;41;71;18;31.5;54.8;13.7;17.5;7.3
80603;Ochancourt;72;162;44;26.1;58.1;15.8;10;11.1
80604;Offignies;13;37;16;20;55.4;24.6;13.3;5.3
80605;Offoy;63;126;28;29.2;57.9;13;13.6;10.7
80606;Oisemont;343;589;257;28.8;49.5;21.6;12.2;17.2
80607;Oissy;74;146;20;31;60.7;8.4;11.7;7.3
80609;Oneux;113;213;55;29.7;55.9;14.4;12;9.6
80611;Oresmaux;250;477;111;29.8;56.9;13.2;11.7;8.8
80613;Oust-Marest;148;369;129;22.9;57.2;19.9;11.4;7.5
80614;Outrebois;96;152;55;31.7;50.2;18.1;9.6;11.9
80615;Ovillers-la-Boisselle;120;235;62;28.8;56.4;14.9;10.7;5.3
80616;Pargny;53;90;23;31.9;54.2;13.9;23.7;9.6
80617;Parvillers-le-Quesnoy;70;110;34;32.7;51.4;15.9;14.2;10
80618;Pendé;314;606;232;27.2;52.6;20.2;10.2;9.9
80619;Pernois;241;399;76;33.7;55.7;10.7;15.3;6.4
80620;Péronne;2330;3831;1726;29.5;48.6;21.9;14.4;15.4
80621;Hypercourt;233;360;115;32.9;50.8;16.3;15.3;7.3
80622;Picquigny;412;716;229;30.4;52.8;16.9;14;18.8
80623;Piennes-Onvillers;109;188;55;31;53.4;15.6;10.1;7.4
80624;Pierregot;71;152;27;28.4;60.8;10.8;15.9;7
80625;Trois-Rivières;449;745;187;32.5;53.9;13.5;14.4;9
80626;Pissy;77;170;42;26.6;58.9;14.5;10.2;7.4
80627;Plachy-Buyon;259;518;115;29.1;58;12.9;9;5.7
80628;Le Plessier-Rozainvillers;213;344;102;32.3;52.3;15.4;13.2;7.2
80629;Pœuilly;25;59;16;24.8;59.4;15.8;14.2;6.2
80630;Poix-de-Picardie;660;1277;470;27.4;53.1;19.5;11.7;16.4
80631;Ponches-Estruval;30;59;22;27.4;53.1;19.5;10;13
80632;Pont-de-Metz;757;1246;192;34.5;56.8;8.7;10;5.1
80633;Ponthoile;139;329;146;22.6;53.6;23.8;8;10.9
80634;Pont-Noyelles;188;459;95;25.3;61.9;12.7;7.1;5.8
80635;Pont-Remy;482;741;198;33.9;52.1;13.9;13.9;9.5
80637;Port-le-Grand;83;162;43;29;56.2;14.8;10.6;8.2
80638;Potte;44;61;14;37;51.3;11.8;7.4;8.3
80639;Poulainville;351;693;226;27.7;54.5;17.8;7.3;5.2
80640;Pozières;69;135;46;27.6;53.9;18.5;10.7;9.9
80642;Prouville;89;154;62;29.2;50.3;20.4;15;7.5
80643;Prouzel;131;285;67;27.2;59;13.8;9.8;6.1
80644;Proyart;219;336;82;34.4;52.8;12.9;16;10.2
80645;Puchevillers;139;328;55;26.6;62.8;10.5;11.4;9.9
80646;Punchy;20;40;17;25.9;51.9;22.2;10.3;10.3
80647;Puzeaux;93;135;25;36.9;53.3;9.8;11.9;7.5
80648;Pys;46;52;12;41.7;47;11.3;24.2;14.5
80649;Quend;349;719;313;25.3;52.1;22.7;10.8;11.6
80650;Querrieu;192;363;118;28.5;53.9;17.6;11.1;6.3
80651;Le Quesne;76;142;68;26.4;49.6;23.9;8.1;6.2
80652;Le Quesnel;241;407;89;32.7;55.2;12.1;19.4;7.6
80654;Quesnoy-le-Montant;188;309;87;32.2;53;14.9;11.3;11
80655;Quesnoy-sur-Airaines;143;223;71;32.7;51;16.2;10.7;10.9
80656;Quevauvillers;330;626;143;30;56.9;13;13.6;7.9
80657;Quiry-le-Sec;115;148;44;37.4;48.2;14.4;22.2;9.2
80658;Quivières;57;94;19;33.5;55.5;11;9.4;4.2
80659;Raincheval;88;162;43;30.1;55.2;14.7;13;9.9
80661;Rainneville;241;460;104;29.9;57.2;12.9;10.3;7.2
80662;Ramburelles;78;133;45;30.6;51.8;17.6;11.8;6.7
80663;Rambures;121;192;80;30.7;48.8;20.5;16.4;9.1
80664;Rancourt;62;102;21;33.7;55.1;11.2;13.5;5.6
80665;Regnière-Écluse;42;76;24;29.7;53.6;16.7;14.6;8.4
80666;Remaisnil;14;17;8;35.9;43.6;20.5;4.9;12.4
80667;Remaugies;34;71;14;28.3;60;11.7;14.5;8.5
80668;Remiencourt;75;88;24;40.1;47.3;12.6;18;5.1
80669;Rethonvillers;102;193;48;29.7;56.3;14;13.1;8.8
80670;Revelles;160;306;78;29.4;56.3;14.3;7.5;7.3
80671;Ribeaucourt;72;123;40;30.6;52.3;17.1;13.6;7.5
80672;Ribemont-sur-Ancre;188;325;98;30.8;53.2;16;14.4;7.6
80673;Riencourt;42;112;29;22.8;61.1;16.1;10;7.7
80674;Rivery;953;1740;742;27.7;50.7;21.6;7.7;8.7
80675;Rogy;51;65;22;37;47.1;15.9;12.1;5.7
80676;Roiglise;55;99;20;31.6;56.9;11.5;6;8.1
80677;Roisel;526;931;316;29.7;52.5;17.8;12;9.4
80678;Rollot;278;398;92;36.3;51.8;12;14.7;7.4
80679;Ronssoy;157;297;108;27.9;52.9;19.2;8.8;12.8
80680;Rosières-en-Santerre;862;1494;569;29.5;51.1;19.4;11;8.7
80681;Rouvrel;86;144;42;31.6;52.9;15.4;12.6;4.3
80682;Rouvroy-en-Santerre;64;103;31;32.3;52;15.7;10.5;10
80683;Rouy-le-Grand;36;63;10;33;57.8;9.2;18.1;6.9
80684;Rouy-le-Petit;41;67;18;32.8;53.3;13.9;15.2;5.8
80685;Roye;1958;3177;1191;31;50.2;18.8;13.8;14.5
80686;Rubempré;252;423;87;33.1;55.6;11.4;15.3;5.6
80687;Rubescourt;47;80;15;33.1;56.6;10.3;12.6;4
80688;Rue;819;1463;863;26;46.5;27.4;10.1;15
80690;Rumigny;163;312;107;28;53.6;18.4;10.1;6.2
80691;Saigneville;105;212;76;26.8;53.8;19.4;8.7;9.8
80692;Sailly-Flibeaucourt;312;549;153;30.8;54.1;15.1;11.9;10
80693;Sailly-Laurette;100;164;46;32.4;52.8;14.9;15.1;13.1
80694;Sailly-le-Sec;105;192;59;29.5;54;16.5;13.1;8.9
80695;Sailly-Saillisel;179;248;68;36.2;50;13.8;14.8;8.5
80696;Sains-en-Amiénois;350;653;167;29.9;55.8;14.3;9.2;4.8
80697;Saint-Acheul;7;15;6;25;53.6;21.4;7.4;11.1
80698;Saint-Aubin-Montenoy;53;124;50;23.3;54.7;22;10.9;7.6
80699;Saint-Aubin-Rivière;30;62;21;26.1;55;18.9;13.7;8.8
80700;Saint-Blimont;234;522;187;24.8;55.4;19.8;9.1;9.6
80701;Saint-Christ-Briost;148;258;57;31.9;55.7;12.4;14.9;7.4
80702;Saint-Fuscien;238;523;177;25.4;55.7;18.8;5.9;5.1
80703;Saint-Germain-sur-Bresle;51;100;44;26.1;51.2;22.7;12.4;12.9
80704;Saint-Gratien;110;216;43;29.9;58.4;11.6;9.3;7.6
80705;Saint-Léger-lès-Authie;18;48;24;20;53.3;26.7;14.5;8.7
80706;Saint-Léger-lès-Domart;632;1003;235;33.8;53.7;12.6;13;8
80707;Saint-Léger-sur-Bresle;30;42;12;36.2;50;13.8;13.3;5.3
80708;Saint-Mard;59;121;14;30.5;62.4;7.1;11.7;4.2
80709;Saint-Maulvis;77;139;42;29.7;54.1;16.2;12.1;10.2
80710;Saint-Maxent;140;222;51;33.9;53.7;12.4;11.7;11
80711;Saint-Ouen;706;1047;275;34.8;51.6;13.6;16.6;10.3
80713;Saint-Quentin-en-Tourmont;84;159;62;27.5;52.1;20.4;9.9;11
80714;Saint-Quentin-la-Motte-Croix-au-Bailly;369;703;250;27.9;53.2;18.9;10.4;8.8
80716;Saint-Riquier;346;607;308;27.4;48.2;24.4;10.7;24.6
80717;Saint-Sauflieu;275;522;115;30.2;57.2;12.6;8.6;7.7
80718;Saint-Sauveur;414;785;200;29.6;56.1;14.3;9.2;7
80719;Sainte-Segrée;17;30;12;28.8;50.8;20.3;15.9;12.7
80721;Saint-Valery-sur-Somme;555;1394;870;19.7;49.5;30.9;7.5;19.1
80722;Saint-Vaast-en-Chaussée;163;297;58;31.5;57.3;11.2;11.2;5
80723;Saisseval;62;126;39;27.3;55.4;17.3;11.9;9.5
80724;Saleux;701;1335;374;29.1;55.4;15.5;13;6.4
80725;Salouël;1874;1852;460;44.8;44.2;11;7.6;3.1
80726;Sancourt;63;157;48;23.4;58.6;18;11.6;10.6
80728;Saulchoy-sous-Poix;15;29;9;28.8;53.8;17.3;17.1;4.3
80729;Sauvillers-Mongival;60;103;23;32.3;55.4;12.4;14;8.5
80730;Saveuse;177;394;180;23.6;52.5;24;5.1;7.1
80732;Senarpont;170;384;122;25.1;56.9;18;9.1;10.8
80733;Senlis-le-Sec;85;149;49;30;52.7;17.3;9.6;7.1
